user_id,status_id,created_at,screen_name,text
918169628,1325105203495002112,2020-11-07T15:57:54Z,DecisionDeskHQ,"GA Presidential Election Results

Biden (D): 49.45% (2,461,455 votes)
Trump (R): 49.31% (2,454,207 votes)

Biden Margin: +7,248 (+3,325)
Estimated: &gt; 99% votes in

More results here: https://t.co/xlHf7GZUxJ"
918169628,1324965296420118528,2020-11-07T06:41:57Z,DecisionDeskHQ,You figured it out too? https://t.co/nweeCwDxug
918169628,1324920930620071936,2020-11-07T03:45:40Z,DecisionDeskHQ,"PA Presidential Election Results - Called for Biden (D)
 
Biden (D): 49.64% (3,336,913 votes)
Trump (R): 49.21% (3,308,077 votes)
 
Biden Margin: 28,836 (+1,703)
% Difference: 0.43%
 
Estimated: &gt; 95% votes in
 
More results here: https://t.co/BgcQsEyt3j"
918169628,1324903960705179648,2020-11-07T02:38:14Z,DecisionDeskHQ,"PA Presidential Election Results - Called for Biden (D)
 
Biden (D): 49.63% (3,334,477 votes)
Trump (R): 49.22% (3,307,344 votes)
 
Biden Margin: 27,133 (+5,605)
% Difference: 0.41%
 
Estimated: &gt; 95% votes in
 
More results here:
https://t.co/BgcQsEyt3j"
918169628,1324901594144645120,2020-11-07T02:28:50Z,DecisionDeskHQ,"Decision Desk HQ Projects Van Drew (R) Has Won In NJ-02

Race Called At 11-06 08:41 PM EST

All Results: https://t.co/aQvmJh2uts"
918169628,1324895817820483584,2020-11-07T02:05:52Z,DecisionDeskHQ,"AZ Presidential Election Results

Biden (D): 49.72% (1,604,067 votes)
Trump (R): 48.8% (1,574,206 votes)

Biden Margin: +29,861 (-6,974)
Estimated: &gt; 95% votes in

More results here: https://t.co/7CxbLsQ3gY"
918169628,1324894480219181056,2020-11-07T02:00:34Z,DecisionDeskHQ,"PA Presidential Election Results - Called for Biden (D)
 
Biden (D): 49.59% (3,326,672 votes)
Trump (R): 49.27% (3,305,144 votes)
 
Biden Margin: 21,528 (+731)
% Difference: 0.32%
 
Estimated: &gt; 95% votes in
 
More results here: https://t.co/BgcQsEyt3j"
918169628,1324885048278065153,2020-11-07T01:23:05Z,DecisionDeskHQ,"PA Presidential Election Results - Called for Biden (D)
 
Biden (D): 49.58% (3,325,379 votes)
Trump (R): 49.27% (3,304,738 votes)
 
Biden Margin: 20,641 (+1,631)
% Difference: 0.31%
 
Estimated: &gt; 95% votes in
 
More results here: https://t.co/BgcQsEyt3j"
918169628,1324884763040165889,2020-11-07T01:21:57Z,DecisionDeskHQ,Why most networks haven’t yet called Pennsylvania for Biden https://t.co/w4dZGBQjK5
918169628,1324872631787642884,2020-11-07T00:33:45Z,DecisionDeskHQ,"AZ Presidential Election Results

Biden (D): 49.86% (1,572,346 votes)
Trump (R): 48.69% (1,535,511 votes)

Biden Margin: +36,835 (-1,620)
Estimated: &gt; 95% votes in

More results here: https://t.co/7CxbLsQ3gY"
918169628,1324868529045336071,2020-11-07T00:17:26Z,DecisionDeskHQ,"GA Presidential Election Results

Biden (D): 49.42% (2,456,472 votes)
Trump (R): 49.34% (2,452,549 votes)

Biden Margin: +3,923 (-317)
Estimated: &gt; 99% votes in

More results here: https://t.co/xlHf7GZUxJ"
918169628,1324867589865148426,2020-11-07T00:13:42Z,DecisionDeskHQ,"PA Presidential Election Results - Called for Biden (D)
 
Biden (D): 49.57% (3,322,897 votes)
Trump (R): 49.27% (3,303,887 votes)
 
Biden Margin: 19,010 (+2,703)
% Difference: 0.3%
 
Estimated: &gt; 95% votes in
 
More results here: https://t.co/BgcQsEyt3j"
918169628,1324860676616097795,2020-11-06T23:46:14Z,DecisionDeskHQ,"AZ Presidential Election Results

Biden (D): 49.89% (1,571,723 votes)
Trump (R): 48.67% (1,533,268 votes)

Biden Margin: +38,455 (-969)
Estimated: &gt; 95% votes in

More results here: https://t.co/7CxbLsQ3gY"
918169628,1324859442672906241,2020-11-06T23:41:20Z,DecisionDeskHQ,"PA Presidential Election Results - Called for Biden (D)
 
Biden (D): 49.55% (3,318,353 votes)
Trump (R): 49.30% (3,302,046 votes)
 
Biden Margin: 16,307 (+1,901)
% Difference: 0.25%
 
Estimated: &gt; 95% votes in
 
More results here: https://t.co/BgcQsEyt3j"
918169628,1324854468677128192,2020-11-06T23:21:34Z,DecisionDeskHQ,"NV Presidential Election Results

Biden (D): 49.83% (632,558 votes)
Trump (R): 48.04% (609,901 votes)

Biden Margin: +22,657 (+2,520)
Estimated: &gt; 95% votes in

More results here: https://t.co/Skqy3QUPov"
918169628,1324851002395234304,2020-11-06T23:07:48Z,DecisionDeskHQ,"AZ Presidential Election Results

Biden (D): 49.91% (1,567,561 votes)
Trump (R): 48.65% (1,528,137 votes)

Biden Margin: +39,424 (-345)
Estimated: &gt; 95% votes in

More results here: https://t.co/7CxbLsQ3gY"
918169628,1324846435792261126,2020-11-06T22:49:39Z,DecisionDeskHQ,"We are ending the week @today_explained with a winner: Biden and Harris, based on @DecisionDeskHQ's call.

@ezraklein explains how Joe might approach divided government and @melmason highlights the several ways Kamala will be an historic vice-president. 

https://t.co/0t0S6MAmK3"
918169628,1324834615652134918,2020-11-06T22:02:41Z,DecisionDeskHQ,"GA Presidential Election Results

Biden (D): 49.42% (2,455,452 votes)
Trump (R): 49.34% (2,451,212 votes)

Biden Margin: 4,240 (+2,702)
Estimated: &gt; 99% votes in

More results here: https://t.co/xlHf7GZUxJ"
918169628,1324830228150128641,2020-11-06T21:45:15Z,DecisionDeskHQ,"PA Presidential Election Results - Called for Biden (D)
 
Biden (D): 49.53% (3,315,073 votes)
Trump (R): 49.32% (3,300,667 votes)
 
Biden Margin: 14,406 (-234)
% Difference: 0.21%
 
Estimated: &gt; 95% votes in
 
More results here: https://t.co/BgcQsEyt3j"
918169628,1324819603541970944,2020-11-06T21:03:02Z,DecisionDeskHQ,"GA Presidential Election Results

Biden (D): 49.4% (2,450,524 votes)
Trump (R): 49.37% (2,448,986 votes)

Biden Margin: 1,538 (-41)
Estimated: &gt; 99% votes in

More results here: https://t.co/xlHf7GZUxJ"
918169628,1324818973825916939,2020-11-06T21:00:31Z,DecisionDeskHQ,"PA Presidential Election Results - Called for Biden (D)
 
Biden (D): 49.54% (3,314,702 votes)
Trump (R): 49.32% (3,300,062 votes)
 
Biden Margin: 14,640 (+1,253)
% Difference: 0.22%
 
Estimated: &gt; 95% votes in
 
More results here: https://t.co/BgcQsEyt3j"
918169628,1324818035446812674,2020-11-06T20:56:48Z,DecisionDeskHQ,Wrote this on Monday night after chatting with @_Drew_McCoy_. The @DecisionDeskHQ guys were prepared it to be a mess. They were prepared to be cautious — they still haven’t called AZ ! — but ready to pull the trigger on calls where the data called for it. https://t.co/cWQPWZIluC
918169628,1324817631426367491,2020-11-06T20:55:11Z,DecisionDeskHQ,Decision Desk HQ calls the presidential race for Joe Biden https://t.co/tBdEo1sO4h
918169628,1324811575866306560,2020-11-06T20:31:08Z,DecisionDeskHQ,"AZ Presidential Election Results

Biden (D): 49.92% (1,564,883 votes)
Trump (R): 48.65% (1,525,114 votes)

Biden Margin: +39,769 (-1,185)
Estimated: &gt; 95% votes in

More results here: https://t.co/7CxbLsQ3gY"
918169628,1324801887737204736,2020-11-06T19:52:38Z,DecisionDeskHQ,"AZ Presidential Election Results

Biden (D): 49.94% (1,562,200 votes)
Trump (R): 48.63% (1,521,246 votes)

Biden Margin: +40,954 (-348)
Estimated: &gt; 95% votes in

More results here: https://t.co/7CxbLsQ3gY"
918169628,1324796187636092928,2020-11-06T19:29:59Z,DecisionDeskHQ,"PA Presidential Election Results - Called for Biden (D)
 
Biden (D): 49.53% (3,311,518 votes)
Trump (R): 49.33% (3,298,131 votes)
 
Biden Margin: 13,387 (+186)
% Difference: 0.2%
 
Estimated: &gt; 95% votes in
 
More results here: https://t.co/BgcQsEyt3j"
918169628,1324795827169173505,2020-11-06T19:28:33Z,DecisionDeskHQ,"AZ Presidential Election Results

Biden (D): 49.94% (1,561,841 votes)
Trump (R): 48.62% (1,520,539 votes)

Biden Margin: +41,302 (-5,750)
Estimated: &gt; 95% votes in

More results here: https://t.co/7CxbLsQ3gY"
918169628,1324780822612844544,2020-11-06T18:28:56Z,DecisionDeskHQ,"PA Presidential Election Results - Called for Biden (D)
 
Biden (D): 49.53% (3,310,409 votes)
Trump (R): 49.33% (3,297,208 votes)
 
Biden Margin: 13,201 (+981)
% Difference: 0.2%
 
Estimated: &gt; 95% votes in
 
More results here: https://t.co/BgcQsEyt3j"
918169628,1324775174177198081,2020-11-06T18:06:29Z,DecisionDeskHQ,"NV Presidential Election Results

Biden (D): 49.74% (627,104 votes)
Trump (R): 48.14% (606,967 votes)

Biden Margin: +20,137 (-415)
Estimated: &gt; 95% votes in

More results here: https://t.co/Skqy3QUPov"
918169628,1324773951541780488,2020-11-06T18:01:37Z,DecisionDeskHQ,"PA Presidential Election Results - Called for Biden (D)
 
Biden (D): 49.52% (3,307,877 votes)
Trump (R): 49.34% (3,295,657 votes)
 
Biden Margin: 12,220 (+2,644)
% Difference: 0.18%
 
Estimated: &gt; 95% votes in
 
More results here: https://t.co/BgcQsEyt3j"
918169628,1324761914073821185,2020-11-06T17:13:47Z,DecisionDeskHQ,"Decision Desk HQ Projects Cartwright (D) Has Won In PA-08

Race Called At 11-06 12:11 PM EST

All Results: https://t.co/BgcQsEyt3j"
918169628,1324760800477794306,2020-11-06T17:09:22Z,DecisionDeskHQ,"PA Presidential Election Results - Called for Biden (D)

Biden (D): 49.50% (3,303,130 votes)
Trump (R): 49.36% (3,293,554 votes)

Biden Margin: 9,576 (+731)
% Difference: 0.14%

Estimated: &gt; 95% votes in

More results here: https://t.co/BgcQsEyt3j"
918169628,1324757712031408129,2020-11-06T16:57:06Z,DecisionDeskHQ,"NV Presidential Election Results

Biden (D): 49.76% (626,202 votes)
Trump (R): 48.13% (605,650 votes)

Biden Margin: +20,552 (-1,524)
Estimated: &gt; 95% votes in

More results here: https://t.co/Skqy3QUPov"
918169628,1324752545550618630,2020-11-06T16:36:34Z,DecisionDeskHQ,"NV Presidential Election Results 

Biden (D): 49.83% (624,246 votes)
Trump (R): 48.07% (602,170 votes)

Biden Margin: +22,076
Estimated: &gt; 95% votes in

More results here: https://t.co/Skqy3QUPov"
918169628,1324748787156459521,2020-11-06T16:21:38Z,DecisionDeskHQ,"PA Presidential Election Results - Called for Biden (D)

Biden (D): 49.49% (3,301,222 votes)
Trump (R): 49.36% (3,292,377 votes)

Biden Margin: +8,845 (+2,281)
Estimated: &gt; 95% votes in

More results here: https://t.co/BgcQsEyt3j"
918169628,1324738518422327296,2020-11-06T15:40:49Z,DecisionDeskHQ,Why @DecisionDeskHQ and @businessinsider called the election for Joe Biden. https://t.co/5Il1bxnr26 #Election2020
918169628,1324738096265596929,2020-11-06T15:39:09Z,DecisionDeskHQ,"GA Presidential Election Results 
 
Biden (D): 49.39.% ( 2,450,117 votes)
Trump (R): 49.37% ( 2,448,538 votes)
 
Biden Margin: 1,579  (+483)
Estimated: &gt; 99% votes in
 
More results here: https://t.co/xlHf7GZUxJ"
918169628,1324729485141385216,2020-11-06T15:04:56Z,DecisionDeskHQ,"PA Presidential Election Results - Called for Biden (D)

Biden (D): 49.48% (3,297,553 votes) 
Trump (R): 49.29% (3,290,989 votes)

Biden Margin: 6,564
Estimated: &gt; 95% votes in

More results here: https://t.co/BgcQsEyt3j"
918169628,1324710866516905984,2020-11-06T13:50:57Z,DecisionDeskHQ,"Decision Desk HQ projects that @JoeBiden has won Pennsylvania and its 20 electoral college votes for a total of 273.

Joe Biden has been elected the 46th President of the United States of America.

Race called at 11-06 08:50 AM EST

All Results: https://t.co/BgcQsEyt3j"
918169628,1324687055348256769,2020-11-06T12:16:20Z,DecisionDeskHQ,"Good morning for those of you who went to sleep last night. We're expecting more votes from Philadelphia and other parts of Pennsylvania this morning.

Just to reset, here is where the presidential race in the Keystone State stands. https://t.co/7RZE9Xvv3y"
918169628,1324655386339794945,2020-11-06T10:10:29Z,DecisionDeskHQ,"GA Presidential Election Results 
 
Biden (D): 49.39.% ( 2,449,580 votes)
Trump (R): 49.37% ( 2,448,484 votes)
 
Biden Margin:  (+ 1,096)
Estimated: &gt; 99% votes in
 
More results here: https://t.co/xlHf7GZUxJ"
918169628,1324643210283593728,2020-11-06T09:22:06Z,DecisionDeskHQ,"GA Presidential Election Results - Biden takes the Lead
 
Biden (D): 49.39.% ( 2,449,371 votes)
Trump (R): 49.37% ( 2,448,454 votes)
 
Biden Margin:  (+917)
Estimated: &gt; 99% votes in
 
More results here: https://t.co/xlHf7GZUxJ"
918169628,1324632723718311936,2020-11-06T08:40:26Z,DecisionDeskHQ,"GA Presidential Election Results

Trump (R): 49.39% (2,448,232 votes)
Biden (D): 49.38% (2,447,769 votes)

Trump Margin: +463 (-202)
Estimated: &gt; 99% votes in

More results here: https://t.co/xlHf7GZUxJ"
918169628,1324617816725737473,2020-11-06T07:41:12Z,DecisionDeskHQ,"GA Presidential Election Results

Trump (R): 49.39% (2,448,183 votes)
Biden (D): 49.37% (2,447,518 votes)

Trump Margin: +665 (-602)
Estimated: &gt; 99% votes in

More results here: https://t.co/xlHf7GZUxJ"
918169628,1324600699188105217,2020-11-06T06:33:11Z,DecisionDeskHQ,"After doing some digging I believe @DecisionDeskHQ has the most up-to-date count on both Clayton County and statewide in Georgia:

Georgia Overall: Trump +1267 votes
Clayton County: Biden 91,072 Trump 15,222 (Biden +75,850)

https://t.co/UWaDvghCOh

#Election2020 #ElectionNight"
918169628,1324600180176551936,2020-11-06T06:31:07Z,DecisionDeskHQ,"GA Presidential Election Results

Trump (R): 49.39% (2,448,081 votes)
Biden (D): 49.37% (2,446,814 votes)

Trump Margin: +1,267 (-212)
Estimated: &gt; 99% votes in

More results here: https://t.co/xlHf7GZUxJ"
918169628,1324599925225803776,2020-11-06T06:30:06Z,DecisionDeskHQ,@tomchannick @lookner Yes.
918169628,1324598021204692992,2020-11-06T06:22:32Z,DecisionDeskHQ,"PA Presidential Election Results

Trump (R): 49.56% (3,286,193 votes)
Biden (D): 49.29% (3,267,969 votes)

Trump Margin: +18,224 (-4,347)
Estimated: &gt; 95% votes in

More results here: https://t.co/BgcQsEyt3j"
918169628,1324593142264451074,2020-11-06T06:03:09Z,DecisionDeskHQ,"Decision Desk HQ Projects Gottheimer (D) Has Won In NJ-05

Race Called At 11-06 12:59 AM EST

All Results: https://t.co/aQvmJh2uts"
918169628,1324592867965169669,2020-11-06T06:02:04Z,DecisionDeskHQ,"Decision Desk HQ Projects Sherrill (D) Has Won In NJ-11

Race Called At 11-06 12:59 AM EST

All Results: https://t.co/aQvmJhk5l0"
918169628,1324588693923995649,2020-11-06T05:45:28Z,DecisionDeskHQ,"GA Presidential Election Results

Trump (R): 49.4% (2,448,056 votes)
Biden (D): 49.37% (2,446,577 votes)

Trump Margin: +1,479 (-318)
Estimated: &gt; 99% votes in

More results here: https://t.co/xlHf7GZUxJ"
918169628,1324585201654210560,2020-11-06T05:31:36Z,DecisionDeskHQ,"AZ Presidential Election Results

Biden (D): 50.07% (1,532,062 votes)
Trump (R): 48.53% (1,485,010 votes)

Biden Margin: +47,052 (+795)
Estimated: &gt; 95% votes in

More results here: https://t.co/7CxbLsQ3gY"
918169628,1324578972089389056,2020-11-06T05:06:51Z,DecisionDeskHQ,"Decision Desk HQ Projects Hagedorn (R) Has Won In MN-01

Race Called At 11-05 11:59 PM EST

All Results: https://t.co/6KiYfG5wzB"
918169628,1324578656451256320,2020-11-06T05:05:35Z,DecisionDeskHQ,"Decision Desk HQ Projects Harder (D) Has Won In CA-10

Race Called At 11-05 11:55 PM EST

All Results: https://t.co/kgiDbIOm3r"
918169628,1324578306432339969,2020-11-06T05:04:12Z,DecisionDeskHQ,"Decision Desk HQ Projects LaMalfa (R) Has Won In CA-01

Race Called At 11-05 11:55 PM EST

All Results: https://t.co/kgiDbIOm3r"
918169628,1324578209145434113,2020-11-06T05:03:49Z,DecisionDeskHQ,"Decision Desk HQ Projects Beutler (R) Has Won In WA-03

Race Called At 11-05 11:12 PM EST

All Results: https://t.co/TDugg1uzcG"
918169628,1324578122872881153,2020-11-06T05:03:28Z,DecisionDeskHQ,"PA Presidential Election Results

Trump (R): 49.6% (3,285,467 votes)
Biden (D): 49.26% (3,262,896 votes)

Trump Margin: +22,571 (-1,908)
Estimated: &gt; 95% votes in

More results here: https://t.co/BgcQsEyt3j"
918169628,1324576605583384583,2020-11-06T04:57:26Z,DecisionDeskHQ,We project listening to this would make the PA vote counting go faster. https://t.co/6xRB1eUZD1
918169628,1324568970855358465,2020-11-06T04:27:06Z,DecisionDeskHQ,"PA Presidential Election Results

Trump (R): 49.61% (3,283,054 votes)
Biden (D): 49.24% (3,258,575 votes)

Trump Margin: 24,479 (-1,835)
Estimated: &gt; 95% votes in

More results here: https://t.co/BgcQsEyt3j"
918169628,1324564028627259392,2020-11-06T04:07:28Z,DecisionDeskHQ,"Decision Desk HQ Projects McClintock (R) Has Won In CA-04

Race Called At 11-05 11:04 PM EST

All Results: https://t.co/kgiDbIOm3r"
918169628,1324563843771703297,2020-11-06T04:06:44Z,DecisionDeskHQ,"Decision Desk HQ Projects Levin (D) Has Won In CA-49

Race Called At 11-05 11:03 PM EST

All Results: https://t.co/kgiDbIOm3r"
918169628,1324563765661229056,2020-11-06T04:06:25Z,DecisionDeskHQ,"Decision Desk HQ Projects Nunes (R) Has Won In CA-22

Race Called At 11-05 11:01 PM EST

All Results: https://t.co/kgiDbIOm3r"
918169628,1324556179197100038,2020-11-06T03:36:16Z,DecisionDeskHQ,"Decision Desk HQ Projects Kelly (D) Has Won Election To The Senate From The State Of AZ

Race Called At 11-05 10:35 PM EST

All Results: https://t.co/7CxbLsQ3gY"
